DATE,NE TAVG,NE TMIN,NE TMAX
6/9/1953,17.77,10.33,25.2
6/10/1953,17.43,11.53,23.34
6/11/1953,12.96,6.78,19.14
6/12/1953,11.43,3.94,18.92
6/13/1953,12.66,5.01,20.31
6/14/1953,13.13,6.02,20.23
6/15/1953,14.35,6.01,22.69
6/16/1953,16.52,7.42,25.63
6/17/1953,17.93,8.67,27.19
6/18/1953,19.07,12.12,26.03
6/19/1953,20.14,13.21,27.07
6/20/1953,22.72,14.96,30.49
6/21/1953,23.68,16.73,30.62
6/22/1953,21.61,15.27,27.95
6/23/1953,20.73,13.07,28.39
6/24/1953,17.31,10.27,24.35
6/25/1953,15.34,6.9,23.78
6/26/1953,19.69,11.74,27.65
6/27/1953,21.84,15.18,28.5
6/28/1953,20.06,11.12,29.01
6/29/1953,21.81,14.59,29.03
6/30/1953,19.4,10.4,28.41
7/1/1953,20.92,13.97,27.87
7/2/1953,19.57,13.08,26.05
7/3/1953,20.33,15.1,25.55
7/4/1953,17.2,9.43,24.98
7/5/1953,17.09,8.28,25.89
7/6/1953,18.89,10.78,26.99
7/7/1953,20.78,15.5,26.06
7/8/1953,19.23,11.33,27.14
7/9/1953,18.46,11.83,25.1
7/10/1953,15.97,8.8,23.14
7/11/1953,15.59,7.43,23.75
7/12/1953,17.46,9.25,25.66
7/13/1953,18.11,11.57,24.64
7/14/1953,16.85,11.94,21.76
7/15/1953,18.83,12.79,24.88
7/16/1953,20.74,13.97,27.51
7/17/1953,21.99,13.88,30.1
7/18/1953,24.6,16.13,33.07
7/19/1953,23.78,15.51,32.05
7/20/1953,23.25,17.13,29.37
7/21/1953,22.24,17.37,27.11
7/22/1953,21.69,16.09,27.3
7/23/1953,19.53,14.55,24.52
7/24/1953,19.14,14.43,23.84
7/25/1953,16.29,8.3,24.29
7/26/1953,16.59,8.55,24.62
7/27/1953,19.18,12.75,25.6
7/28/1953,19.39,12.61,26.16
7/29/1953,17.32,9.05,25.59
7/30/1953,19.64,13.15,26.12
7/31/1953,18.6,10.51,26.69
8/1/1953,15.38,7.49,23.27
8/2/1953,13.5,6.25,20.76
8/3/1953,13.08,5.02,21.13
8/4/1953,14.92,6.73,23.11
8/5/1953,16.46,10.62,22.29
8/6/1953,15.53,9.12,21.94
8/7/1953,15.54,7.04,24.04
8/8/1953,16.53,8.08,24.99
8/9/1953,18.74,11.89,25.6
8/10/1953,19.37,14.72,24.03
8/11/1953,18.44,14.69,22.19
8/12/1953,18.21,11.6,24.82
8/13/1953,20.13,11.81,28.45
8/14/1953,21.14,14.54,27.74
8/15/1953,21.29,15.81,26.77
8/16/1953,18.5,11.79,25.2
8/17/1953,17.56,11.61,23.51
8/18/1953,15.13,7.99,22.26
8/19/1953,13.79,6.98,20.59
8/20/1953,13.24,7.07,19.4
8/21/1953,13.81,6.07,21.55
8/22/1953,15.11,6.2,24.02
8/23/1953,17.63,9.03,26.24
8/24/1953,18.76,11.17,26.36
8/25/1953,17.57,11.28,23.87
8/26/1953,18.8,13.36,24.25
8/27/1953,19.32,13.81,24.84
8/28/1953,21.17,14.91,27.43
8/29/1953,23.53,16.08,30.99
8/30/1953,23.83,15.69,31.96
8/31/1953,24.17,16.86,31.48
9/1/1953,20.95,12.22,29.68
9/2/1953,22.35,14.3,30.39
9/3/1953,22.01,13.44,30.58
9/4/1953,21.52,13.77,29.26
9/5/1953,23.17,17.03,29.3
9/6/1953,22.16,16.9,27.41
9/7/1953,19.5,15.92,23.08
9/8/1953,16.94,11.79,22.09
9/9/1953,12.51,5.23,19.79
9/10/1953,10.62,2.99,18.24
9/11/1953,11.31,2.34,20.28
9/12/1953,13.57,5.21,21.92
9/13/1953,15.32,9.96,20.68
9/14/1953,12.66,6.96,18.35
9/15/1953,9.86,3.98,15.73
9/16/1953,11.06,4.35,17.77
9/17/1953,12.24,6.35,18.13
9/18/1953,11.34,6.07,16.61
9/19/1953,11.09,4.16,18.01
9/20/1953,13.77,8.2,19.34
9/21/1953,16.53,13.27,19.79
9/22/1953,13.6,8.75,18.44
9/23/1953,8.3,2.12,14.48
9/24/1953,5.87,-2.05,13.78
9/25/1953,8.82,-0.05,17.69
9/26/1953,13.35,6.14,20.57
9/27/1953,15.2,8.55,21.86
9/28/1953,14.49,7.98,20.99
9/29/1953,11.14,5.02,17.26
9/30/1953,8.77,1.65,15.9
10/1/1953,11.35,5.04,17.66
10/2/1953,11.44,3.12,19.75
10/3/1953,11.59,1.68,21.49
10/4/1953,14.35,4.29,24.4
10/5/1953,12.8,4.61,20.98
10/6/1953,8.55,4.86,12.25
10/7/1953,5.19,2.15,8.24
10/8/1953,3.45,-0.3,7.21
10/9/1953,3.81,-3.03,10.65
10/10/1953,6.61,-0.77,13.99
10/11/1953,6.7,-0.12,13.53
10/12/1953,6.51,0.96,12.07
10/13/1953,4.57,-2.29,11.42
10/14/1953,4.89,-3.55,13.32
10/15/1953,8.07,-1.19,17.33
10/16/1953,9.93,1.88,17.98
10/17/1953,9.19,0.09,18.29
10/18/1953,8.76,-0.88,18.4
10/19/1953,11.09,2.65,19.52
10/20/1953,13.87,6.85,20.9
10/21/1953,12.04,6.31,17.78
10/22/1953,6.98,0.29,13.67
10/23/1953,7.3,-0.17,14.77
10/24/1953,9.02,1.8,16.24
10/25/1953,10.28,3.63,16.92
10/26/1953,7.2,2.86,11.54
10/27/1953,6.21,0.7,11.73
10/28/1953,9.6,4.89,14.3
10/29/1953,11.61,8.96,14.27
10/30/1953,9.51,6.02,12.99
10/31/1953,6.47,0.27,12.67
11/1/1953,5.94,0.16,11.72
11/2/1953,5.65,0.73,10.57
11/3/1953,6.27,1.08,11.47
11/4/1953,7.12,1.71,12.54
11/5/1953,0.54,-4.27,5.35
11/6/1953,-4.02,-8.68,0.65
11/7/1953,-2.07,-6.44,2.29
11/8/1953,1.52,-2.8,5.83
11/9/1953,2.23,-1.94,6.4
11/10/1953,2.31,-2.23,6.84
11/11/1953,1.96,-3.55,7.47
11/12/1953,2.3,-2.18,6.77
11/13/1953,1.36,-2.74,5.46
11/14/1953,0.8,-3.25,4.86
11/15/1953,1.95,-2.28,6.18
11/16/1953,3.89,-0.48,8.27
11/17/1953,3.62,-3.52,10.76
11/18/1953,6.77,-1.85,15.39
11/19/1953,8.98,0.36,17.59
11/20/1953,9.91,1.54,18.28
11/21/1953,8.9,0.33,17.47
11/22/1953,8.07,3.37,12.77
11/23/1953,10.95,7.05,14.86
11/24/1953,7.41,2.11,12.7
11/25/1953,6.98,2.16,11.81
11/26/1953,7.82,2.25,13.39
11/27/1953,2.29,-3.45,8.03
11/28/1953,0.53,-3.54,4.6
11/29/1953,-0.1,-3.75,3.55
11/30/1953,-2.36,-6.58,1.86
12/1/1953,-2.02,-5.38,1.35
12/2/1953,-0.31,-3.39,2.78
12/3/1953,-0.68,-5.51,4.16
12/4/1953,0.94,-4.75,6.62
12/5/1953,5.43,0.14,10.71
12/6/1953,3.66,-1.48,8.8
12/7/1953,5.31,0.85,9.78
12/8/1953,4.33,-0.52,9.18
12/9/1953,3.79,-1.98,9.56
12/10/1953,4.24,-0.07,8.55
12/11/1953,2.46,-2.65,7.58
12/12/1953,0.9,-3.27,5.08
12/13/1953,2.11,-1.92,6.14
12/14/1953,0.3,-3.72,4.31
12/15/1953,1.52,-1.87,4.9
12/16/1953,-2.11,-6.8,2.58
12/17/1953,-9.01,-14.09,-3.93
12/18/1953,-12.03,-16.29,-7.77
12/19/1953,-12.71,-18.2,-7.21
12/20/1953,-9.38,-15.38,-3.38
12/21/1953,-1.14,-6,3.72
12/22/1953,2.82,-1.2,6.84
12/23/1953,1.22,-3.52,5.97
12/24/1953,-7.84,-14.79,-0.9
12/25/1953,-8.29,-14.01,-2.58
12/26/1953,-2.76,-7.87,2.35
12/27/1953,-2.95,-8.14,2.25
12/28/1953,-7.67,-13.92,-1.42
12/29/1953,-2.59,-7.72,2.54
12/30/1953,-0.2,-4.65,4.25
12/31/1953,-3.19,-9.93,3.55
1/1/1954,-11.59,-17.24,-5.95
1/2/1954,-11.32,-16.61,-6.04
1/3/1954,-7,-12.47,-1.53
1/4/1954,-2.67,-6.51,1.17
1/5/1954,-3.37,-6.17,-0.57
1/6/1954,-2.25,-5.42,0.92
1/7/1954,-1.84,-5.96,2.28
1/8/1954,-8.87,-14.14,-3.6
1/9/1954,-14.74,-19.37,-10.1
1/10/1954,-14.64,-18.54,-10.75
1/11/1954,-16.44,-20.91,-11.97
1/12/1954,-14.27,-17.52,-11.01
1/13/1954,-13.88,-17.91,-9.85
1/14/1954,-17.94,-25.47,-10.41
1/15/1954,-12.5,-20.74,-4.25
1/16/1954,-8.28,-14.68,-1.88
1/17/1954,-9.95,-16.71,-3.18
1/18/1954,-18.47,-26.39,-10.54
1/19/1954,-15.18,-22.5,-7.87
1/20/1954,-7.54,-13.52,-1.56
1/21/1954,-0.2,-6.77,6.37
1/22/1954,-7.88,-17.02,1.25
1/23/1954,-17.26,-22.78,-11.74
1/24/1954,-12.53,-19.74,-5.32
1/25/1954,-5.4,-11.11,0.32
1/26/1954,-1.18,-5.2,2.85
1/27/1954,0.33,-3.82,4.48
1/28/1954,-6.31,-11.95,-0.68
1/29/1954,-15.28,-21.47,-9.09
1/30/1954,-15.82,-23.66,-7.98
1/31/1954,-11.57,-17.65,-5.49
2/1/1954,-14.44,-21.66,-7.22
2/2/1954,-11.82,-19.89,-3.76
2/3/1954,-4.22,-9.87,1.42
2/4/1954,-0.47,-3.08,2.14
2/5/1954,0.31,-1.92,2.54
2/6/1954,-2.34,-5.04,0.36
2/7/1954,-6.2,-10.19,-2.2
2/8/1954,-7.01,-12.2,-1.83
2/9/1954,-5,-9.73,-0.27
2/10/1954,-4.17,-8.25,-0.09
2/11/1954,-6.92,-12.76,-1.07
2/12/1954,-9.88,-19.04,-0.72
2/13/1954,-18.91,-25.35,-12.47
2/14/1954,-16.3,-24.52,-8.08
2/15/1954,-5.4,-12.5,1.7
2/16/1954,2.51,-2.37,7.39
2/17/1954,1.89,-1.65,5.42
2/18/1954,0.19,-2.82,3.19
2/19/1954,0.36,-7.51,8.23
2/20/1954,1.36,-8.65,11.37
2/21/1954,2.48,-5.98,10.94
2/22/1954,5.32,1.33,9.31
2/23/1954,2.73,-2.64,8.1
2/24/1954,-0.78,-6.61,5.06
2/25/1954,0.1,-4.46,4.66
2/26/1954,0.2,-4.66,5.06
2/27/1954,2.08,-2.33,6.49
2/28/1954,2.65,-2.51,7.82
3/1/1954,4.07,-1.47,9.6
3/2/1954,4.23,-0.21,8.68
3/3/1954,1.29,-4.66,7.24
3/4/1954,0.27,-5.86,6.41
3/5/1954,-5.71,-10.76,-0.66
3/6/1954,-7.23,-11.26,-3.19
3/7/1954,-4.9,-10,0.19
3/8/1954,-2.03,-7.22,3.17
3/9/1954,-3.7,-9.85,2.45
3/10/1954,-1.2,-5.73,3.34
3/11/1954,-2.58,-7.93,2.77
3/12/1954,-5.31,-10.61,-0.01
3/13/1954,-3.95,-8.55,0.66
3/14/1954,-2.35,-5.43,0.72
3/15/1954,-2.12,-4.82,0.58
3/16/1954,-5.01,-10.06,0.04
3/17/1954,-4.06,-9,0.87
3/18/1954,-3.48,-8.49,1.53
3/19/1954,-3.02,-9.26,3.23
3/20/1954,1.05,-4.84,6.93
3/21/1954,1.95,-1.95,5.85
3/22/1954,-2.23,-6.55,2.1
3/23/1954,-2.3,-7.96,3.36
3/24/1954,0.44,-5.16,6.04
3/25/1954,-0.71,-7.32,5.91
3/26/1954,2.34,-3.31,7.99
3/27/1954,2.67,-3.45,8.79
3/28/1954,-3.2,-10.5,4.1
3/29/1954,1.11,-5.05,7.26
3/30/1954,0.09,-6.59,6.77
3/31/1954,-7.17,-13.82,-0.52
4/1/1954,-4.4,-11.76,2.97
4/2/1954,-2.17,-9.37,5.02
4/3/1954,-1.19,-9.09,6.7
4/4/1954,-8.45,-14.45,-2.46
4/5/1954,-6.94,-14.6,0.71
4/6/1954,0.78,-6.51,8.07
4/7/1954,7.17,1.52,12.82
4/8/1954,9.33,3.11,15.56
4/9/1954,4.08,-3.74,11.89
4/10/1954,0.67,-6.31,7.65
4/11/1954,5,-0.43,10.42
4/12/1954,5.34,1.02,9.65
4/13/1954,2.75,-3.8,9.3
4/14/1954,3.8,-1.88,9.48
4/15/1954,4.06,-0.26,8.38
4/16/1954,4.55,-0.44,9.54
4/17/1954,4.58,0.65,8.52
4/18/1954,6.68,1.01,12.35
4/19/1954,8.67,1.78,15.56
4/20/1954,10.38,2.7,18.06
4/21/1954,13.84,5.54,22.14
4/22/1954,14.79,6.1,23.48
4/23/1954,15.94,8.33,23.55
4/24/1954,7.86,1.16,14.55
4/25/1954,7.45,1.19,13.7
4/26/1954,7.43,1.16,13.71
4/27/1954,6.42,0.67,12.18
4/28/1954,5.35,0.59,10.1
4/29/1954,6.4,-1.46,14.25
4/30/1954,10.19,-0.28,20.67
5/1/1954,11.71,1.69,21.73
5/2/1954,11.94,4.54,19.33
5/3/1954,8.16,5.05,11.26
5/4/1954,6.96,4,9.92
5/5/1954,5.85,3.3,8.39
5/6/1954,5.75,2.79,8.71
5/7/1954,7.2,3.37,11.03
5/8/1954,8.24,3.4,13.07
5/9/1954,7.63,4.25,11.02
5/10/1954,7.81,4.62,11
5/11/1954,7.11,3.46,10.76
5/12/1954,6.67,2.8,10.55
5/13/1954,6.59,0.16,13.02
5/14/1954,9.35,-0.03,18.73
5/15/1954,12.1,1.72,22.49
5/16/1954,14.36,6.03,22.7
5/17/1954,13.37,6.66,20.08
5/18/1954,12.65,5.79,19.51
5/19/1954,11.37,5.03,17.71
5/20/1954,11.01,5.33,16.68
5/21/1954,11.06,6.93,15.19
5/22/1954,10.44,7.29,13.59
5/23/1954,10.71,7.16,14.25
5/24/1954,11.99,7.14,16.85
5/25/1954,12.39,6.34,18.44
5/26/1954,11.97,6.63,17.32
5/27/1954,9.21,2.14,16.28
5/28/1954,10.46,3.44,17.48
5/29/1954,12.7,7.36,18.04
5/30/1954,15.4,9.55,21.26
5/31/1954,14.67,6.86,22.49
6/1/1954,15.63,8.5,22.77
6/2/1954,15.75,10.13,21.36
6/3/1954,14.09,10.41,17.77
6/4/1954,14.58,9.77,19.39
6/5/1954,14.73,11,18.45
6/6/1954,12.87,8.46,17.27
6/7/1954,12.57,8.7,16.44
6/8/1954,13.6,9.03,18.17
6/9/1954,12.93,6.57,19.29
6/10/1954,13.91,6.66,21.15
6/11/1954,15.91,9.1,22.71
6/12/1954,16.27,8.29,24.26
6/13/1954,17.26,10.43,24.09
6/14/1954,15.31,10.88,19.73
6/15/1954,14.07,9.56,18.58
6/16/1954,13.71,8.14,19.28
6/17/1954,13.33,5.16,21.5
6/18/1954,14.51,5.04,23.98
6/19/1954,17.47,7.84,27.1
6/20/1954,19.31,10.56,28.06
6/21/1954,20.88,13.45,28.32
6/22/1954,22.5,15.07,29.94
6/23/1954,22.38,15.36,29.4
6/24/1954,18.94,13.7,24.17
6/25/1954,19.22,12.59,25.86
6/26/1954,21.06,14.96,27.16
6/27/1954,20.26,15.03,25.5
6/28/1954,16.41,11.85,20.97
6/29/1954,15.41,12.25,18.56
6/30/1954,15.12,12.28,17.96
7/1/1954,16.9,12.31,21.49
7/2/1954,19.26,14.26,24.26
7/3/1954,19.44,13.8,25.09
7/4/1954,16.42,10,22.84
7/5/1954,16.75,9.23,24.27
7/6/1954,16.35,9.64,23.07
7/7/1954,17.56,11.52,23.6
7/8/1954,16.18,10.64,21.72
7/9/1954,14.65,7.83,21.46
7/10/1954,14.51,7.04,21.98
7/11/1954,15.71,7.58,23.84
7/12/1954,17.38,9.03,25.74
7/13/1954,19.52,12.49,26.56
7/14/1954,21.33,14.82,27.84
7/15/1954,20.67,14.94,26.4
7/16/1954,15.02,8.05,21.98
7/17/1954,15.01,7.33,22.69
7/18/1954,18.27,10.36,26.19
7/19/1954,20.02,13.9,26.13
7/20/1954,19.79,13.31,26.26
7/21/1954,20.2,14.41,25.98
7/22/1954,18.35,13.03,23.67
7/23/1954,17.75,12.4,23.1
7/24/1954,16.77,12.2,21.34
7/25/1954,17.19,12.88,21.5
7/26/1954,17.6,13.02,22.19
7/27/1954,19.24,13.72,24.76
7/28/1954,19.75,13.5,26.01
7/29/1954,19.57,13.59,25.55
7/30/1954,21.09,15.34,26.83
7/31/1954,20.57,14.95,26.2
8/1/1954,21.32,15.7,26.93
8/2/1954,19.18,12.71,25.65
8/3/1954,18.38,12.07,24.69
8/4/1954,16.96,12.29,21.62
8/5/1954,17.13,12.18,22.09
8/6/1954,16.99,12.27,21.71
8/7/1954,16.93,10.56,23.3
8/8/1954,17.27,10.35,24.18
8/9/1954,16.41,10.65,22.17
8/10/1954,16.17,11.79,20.54
8/11/1954,16.42,12.58,20.25
8/12/1954,15.47,10.38,20.55
8/13/1954,15.56,10.97,20.14
8/14/1954,16.3,9.08,23.53
8/15/1954,17.35,10.25,24.45
8/16/1954,18.65,12.88,24.41
8/17/1954,17.42,9.84,25
8/18/1954,15.12,8.59,21.65
8/19/1954,16.74,10.15,23.33
8/20/1954,18.28,12.82,23.75
8/21/1954,18,11.27,24.74
8/22/1954,15.48,7.61,23.35
8/23/1954,15.38,6.74,24.02
8/24/1954,17.03,9.66,24.4
8/25/1954,20.03,14.34,25.72
8/26/1954,20.28,13.34,27.22
8/27/1954,12.71,4.96,20.46
8/28/1954,12.98,5.42,20.55
8/29/1954,13.15,5.37,20.94
8/30/1954,14.48,7.88,21.08
8/31/1954,14.57,9.83,19.31
9/1/1954,14.68,10.21,19.14
9/2/1954,15.37,8.71,22.02
9/3/1954,16.84,9.69,23.99
9/4/1954,17.17,11.46,22.87
9/5/1954,15.25,8.37,22.13
9/6/1954,16,9.95,22.06
9/7/1954,13.9,6.77,21.03
9/8/1954,14.7,9.92,19.49
9/9/1954,15.73,11.23,20.23
9/10/1954,13.3,9.34,17.26
9/11/1954,13.29,10.37,16.2
9/12/1954,12.26,7.63,16.9
9/13/1954,9.26,2.22,16.29
9/14/1954,10.3,4.74,15.86
9/15/1954,9.83,4.15,15.51
9/16/1954,9.96,4.01,15.92
9/17/1954,9.64,5.79,13.48
9/18/1954,10.72,7.77,13.68
9/19/1954,11.35,7.22,15.48
9/20/1954,12.53,8.11,16.95
9/21/1954,14.03,8.42,19.64
9/22/1954,13.01,8.43,17.58
9/23/1954,11.3,6.84,15.75
9/24/1954,9.43,4.23,14.64
9/25/1954,9.51,3.27,15.76
9/26/1954,11.27,6.08,16.46
9/27/1954,13.24,7.96,18.52
9/28/1954,11.63,4.74,18.53
9/29/1954,12.84,5.54,20.14
9/30/1954,13.07,7.71,18.44
10/1/1954,16.22,11.79,20.66
10/2/1954,17.73,11.84,23.63
10/3/1954,14.77,10.04,19.49
10/4/1954,12.82,9.77,15.87
10/5/1954,12.86,8.59,17.12
10/6/1954,9.84,4.77,14.92
10/7/1954,4.78,-0.54,10.09
10/8/1954,3.09,-3.12,9.31
10/9/1954,5.47,-1.69,12.63
10/10/1954,9.7,4.09,15.3
10/11/1954,13.18,9.18,17.17
10/12/1954,15.16,10.6,19.72
10/13/1954,17.72,12.28,23.16
10/14/1954,16.19,8.6,23.79
10/15/1954,15.72,9.43,22.01
10/16/1954,15.85,11.68,20.02
10/17/1954,13.29,8.33,18.25
10/18/1954,8.42,1.22,15.63
10/19/1954,7.47,0.61,14.34
10/20/1954,7.44,1.9,12.98
10/21/1954,7.21,1.89,12.54
10/22/1954,6.05,0.55,11.55
10/23/1954,5.18,-1.1,11.46
10/24/1954,8.48,1.69,15.28
10/25/1954,6.9,0.08,13.72
10/26/1954,5.38,0.12,10.64
10/27/1954,5.1,0.98,9.22
10/28/1954,4.89,-0.03,9.81
10/29/1954,2.49,-2.82,7.8
10/30/1954,4,0.18,7.82
10/31/1954,4.12,0.45,7.8
11/1/1954,2.8,-1.62,7.22
11/2/1954,1.04,-3.03,5.12
11/3/1954,2.99,-1.03,7
11/4/1954,4.88,0.84,8.92
11/5/1954,4.52,1.23,7.82
11/6/1954,1.51,-2.88,5.89
11/7/1954,0.53,-5.06,6.11
11/8/1954,1.18,-5.01,7.38
11/9/1954,2.32,-2.58,7.21
11/10/1954,-1.84,-7.09,3.42
11/11/1954,-0.64,-7.33,6.05
11/12/1954,3.33,-3.1,9.75
11/13/1954,-1.34,-7.44,4.76
11/14/1954,-1.02,-6.52,4.48
11/15/1954,1.6,-4.58,7.78
11/16/1954,-1.83,-7.8,4.15
11/17/1954,2.4,-3.49,8.28
11/18/1954,5.53,1.57,9.49
11/19/1954,5.92,3.45,8.4
11/20/1954,9.2,6.48,11.92
11/21/1954,10.79,7.62,13.96
11/22/1954,6.32,0.52,12.13
11/23/1954,0.57,-3.68,4.83
11/24/1954,-0.11,-2.95,2.74
11/25/1954,-0.35,-2.58,1.89
11/26/1954,-0.83,-3.25,1.59
11/27/1954,-1.22,-4.98,2.54
11/28/1954,0.17,-4.21,4.54
11/29/1954,1.5,-1.6,4.61
11/30/1954,0.45,-1.74,2.63
12/1/1954,-1.58,-4.87,1.72
12/2/1954,-5.81,-8.85,-2.78
12/3/1954,-7.55,-10.57,-4.54
12/4/1954,-9.02,-13.9,-4.14
12/5/1954,-7.41,-12.13,-2.7
12/6/1954,-8.86,-14.14,-3.59
12/7/1954,-10.08,-13.36,-6.79
12/8/1954,-7.88,-12.9,-2.86
12/9/1954,-4.54,-9.41,0.32
12/10/1954,-0.22,-3.51,3.07
12/11/1954,-1.3,-4.04,1.44
12/12/1954,-5.01,-9.14,-0.88
12/13/1954,-5.16,-9.69,-0.63
12/14/1954,-6.2,-11.83,-0.57
12/15/1954,-1.71,-7.32,3.9
12/16/1954,0.5,-3.21,4.21
12/17/1954,-4.84,-9.83,0.14
12/18/1954,-3.64,-9.68,2.39
12/19/1954,2.39,-3.49,8.26
12/20/1954,-0.86,-5.32,3.6
12/21/1954,-4.26,-6.9,-1.62
12/22/1954,-6.94,-9.91,-3.97
12/23/1954,-10.29,-16.02,-4.56
12/24/1954,-7.25,-13.04,-1.46
12/25/1954,-6.52,-12.1,-0.95
12/26/1954,-10.1,-15.99,-4.22
12/27/1954,-5.35,-11.96,1.26
12/28/1954,0.1,-3.59,3.78
12/29/1954,0.67,-3.55,4.88
12/30/1954,-3.21,-7.64,1.22
12/31/1954,-2.58,-6.7,1.55
1/1/1955,-4.41,-9.49,0.67
1/2/1955,-3.5,-7.86,0.86
1/3/1955,-1.85,-4.81,1.12
1/4/1955,-3.5,-6.6,-0.4
1/5/1955,-6.27,-10.6,-1.95
1/6/1955,-7,-11.22,-2.78
1/7/1955,-5.97,-9.54,-2.41
1/8/1955,-6.29,-9.33,-3.26
1/9/1955,-6.79,-11.46,-2.13
1/10/1955,-6.83,-11.22,-2.44
1/11/1955,-6.96,-10.89,-3.04
1/12/1955,-9.23,-14.32,-4.14
1/13/1955,-10.15,-15.41,-4.89
1/14/1955,-10.55,-14.58,-6.52
1/15/1955,-9.77,-13.35,-6.19
1/16/1955,-7.22,-11.27,-3.17
1/17/1955,-6.22,-9.56,-2.88
1/18/1955,-8.25,-12.01,-4.5
1/19/1955,-7.47,-11.11,-3.83
1/20/1955,-7.84,-11.63,-4.04
1/21/1955,-12.19,-17.1,-7.27
1/22/1955,-12.12,-16.65,-7.59
1/23/1955,-9.29,-14.04,-4.54
1/24/1955,-7.82,-13.42,-2.22
1/25/1955,-9.35,-16.58,-2.12
1/26/1955,-9.54,-16.72,-2.36
1/27/1955,-8.75,-15.08,-2.42
1/28/1955,-12.32,-19.05,-5.6
1/29/1955,-16.34,-22.94,-9.74
1/30/1955,-15.44,-23.44,-7.43
1/31/1955,-15.22,-22.18,-8.26
2/1/1955,-17.46,-22.53,-12.39
2/2/1955,-18.92,-26.14,-11.71
2/3/1955,-19.23,-26.51,-11.95
2/4/1955,-14.42,-20.92,-7.92
2/5/1955,-10.38,-17.77,-2.98
2/6/1955,-7.2,-14.26,-0.13
2/7/1955,-1.37,-5.34,2.59
2/8/1955,-6.27,-13.4,0.86
2/9/1955,-12.09,-20.53,-3.64
2/10/1955,-7.78,-16.22,0.65
2/11/1955,0.47,-5.51,6.44
2/12/1955,-1.97,-9.7,5.75
2/13/1955,-11.8,-18.2,-5.4
2/14/1955,-14.99,-20.84,-9.14
2/15/1955,-10.34,-16.62,-4.06
2/16/1955,-5.76,-11.17,-0.35
2/17/1955,-3.23,-7.13,0.67
2/18/1955,-1.74,-3.71,0.24
2/19/1955,-1.23,-3.87,1.41
2/20/1955,0.44,-4.23,5.11
2/21/1955,1.37,-3.77,6.51
2/22/1955,2.18,-2.31,6.68
2/23/1955,2.83,0.61,5.05
2/24/1955,0.16,-4.32,4.64
2/25/1955,-3.6,-9.65,2.45
2/26/1955,-4.74,-11.8,2.32
2/27/1955,-2.98,-8.19,2.22
2/28/1955,0.89,-1.81,3.6
3/1/1955,1.54,-0.96,4.03
3/2/1955,1.07,-1.81,3.96
3/3/1955,-3.74,-10.5,3.02
3/4/1955,-8.87,-13.91,-3.83
3/5/1955,-9.38,-13.24,-5.52
3/6/1955,-4.6,-8.15,-1.04
3/7/1955,-4.98,-10,0.03
3/8/1955,-9.6,-15.13,-4.07
3/9/1955,-8.82,-15.64,-2.01
3/10/1955,-1.22,-8.66,6.22
3/11/1955,4.89,-1.37,11.14
3/12/1955,3.04,-3.65,9.73
3/13/1955,0.31,-4.93,5.56
3/14/1955,-1.91,-6.97,3.15
3/15/1955,-2.95,-9.93,4.02
3/16/1955,-0.05,-5.91,5.82
3/17/1955,0.13,-4.7,4.96
3/18/1955,-5.82,-10.27,-1.37
3/19/1955,-6.94,-11.08,-2.8
3/20/1955,-7.33,-14.64,-0.01
3/21/1955,-3.93,-11.22,3.37
3/22/1955,-2.22,-5.67,1.24
3/23/1955,-1.54,-5.04,1.95
3/24/1955,0.44,-3.69,4.57
3/25/1955,0.62,-4.49,5.73
3/26/1955,-1.97,-6.65,2.71
3/27/1955,-3.85,-8.48,0.79
3/28/1955,-5.37,-9.85,-0.88
3/29/1955,-4.88,-10.27,0.51
3/30/1955,-0.28,-6.88,6.32
3/31/1955,3.16,-3.85,10.17
4/1/1955,5.01,-0.92,10.94
4/2/1955,3.4,-3.08,9.88
4/3/1955,3.44,-2.54,9.43
4/4/1955,2.78,-2.14,7.7
4/5/1955,4.33,-3.15,11.82
4/6/1955,6.18,-1.48,13.84
4/7/1955,5.04,-0.18,10.25
4/8/1955,1.84,-2.92,6.61
4/9/1955,-0.38,-6.01,5.25
4/10/1955,4.91,-2.8,12.63
4/11/1955,8.43,0.31,16.56
4/12/1955,5.87,-2.18,13.92
4/13/1955,4.65,-1.23,10.53
4/14/1955,7.09,1.8,12.38
4/15/1955,10.57,5.42,15.72
4/16/1955,8.83,2.88,14.78
4/17/1955,4.9,-1.15,10.95
4/18/1955,5.81,-0.44,12.06
4/19/1955,8.5,0.86,16.13
4/20/1955,6.03,0.27,11.79
4/21/1955,6.7,-0.41,13.8
4/22/1955,6.5,1.33,11.66
4/23/1955,8.23,2.82,13.64
4/24/1955,6.78,2.48,11.07
4/25/1955,5.36,2.14,8.58
4/26/1955,4,1.63,6.36
4/27/1955,4.24,1.7,6.79
4/28/1955,4.78,2.01,7.55
4/29/1955,7.54,2.91,12.17
4/30/1955,9.27,1.07,17.48
5/1/1955,10.32,0.85,19.78
5/2/1955,11.21,1.71,20.7
5/3/1955,12.94,4.69,21.2
5/4/1955,15.13,6.49,23.77
5/5/1955,15.99,8.33,23.65
5/6/1955,9.46,4.59,14.33
5/7/1955,8.01,3.38,12.65
5/8/1955,9.89,4.92,14.85
5/9/1955,7.91,3.9,11.93
5/10/1955,6.7,1.37,12.03
5/11/1955,9.15,1.97,16.32
5/12/1955,10.44,1.99,18.89
